pr_number,created_at,merged_at,author,number_of_comments,number_of_review_comments,number_of_commits,lines_of_code_changed,number_of_files_changed,number_of_reviewers,number_of_approvals,labels,time_to_first_response,number_of_assignees,review_duration,number_of_changes_requested,number_of_build_runs,number_of_build_failures,number_of_linked_issues,time_since_last_commit,test_coverage,number_of_reviews_requested,number_of_revisions,number_of_milestones,dependency_changes,comment_authors
39131,2020-06-25T01:26:01Z,2020-07-24T16:13:47Z,RandellDawson,2,0,128,5961,72,0,0,['scope: curriculum'],4.0,0,24205557.0,0,0,0,0,101228776.294437,,0,128,0,False,"['RandellDawson', 'gitpod-io[bot]']"
39327,2020-07-27T16:48:08Z,2020-07-27T17:07:04Z,RandellDawson,1,0,1,4,1,1,1,[],4.0,0,21385430.0,0,0,0,0,101228776.337323,,0,1,0,False,['gitpod-io[bot]']
39326,2020-07-27T16:48:02Z,2020-07-31T18:01:22Z,ojeytonwilliams,5,0,8,780,11,0,0,['platform: learn'],4.0,0,21385436.0,0,0,0,0,101228776.341408,,0,8,0,False,"['RandellDawson', 'ojeytonwilliams', 'ahmaxed', 'gitpod-io[bot]']"
39395,2020-08-11T11:18:52Z,2020-08-11T14:32:20Z,ojeytonwilliams,1,0,2,17,1,1,1,['platform: learn'],3.0,0,20109187.0,0,0,0,0,101228775.367172,,0,2,0,False,['gitpod-io[bot]']
39276,2020-07-17T16:15:45Z,2020-07-17T19:04:49Z,ojeytonwilliams,1,0,2,1274,4,1,1,[],4.0,0,22251372.0,0,0,0,0,101228777.370892,,0,2,0,False,['gitpod-io[bot]']
39207,2020-07-08T12:49:43Z,2020-07-08T14:30:43Z,ojeytonwilliams,1,0,1,7,2,2,2,"['scope: curriculum', 'platform: learn']",4.0,0,23041332.0,0,0,0,0,101228779.377085,,1,1,0,False,['gitpod-io[bot]']
39294,2020-07-20T11:05:28Z,2020-07-22T03:37:32Z,scissorsneedfoodtoo,1,0,1,9,3,1,1,['platform: learn'],3.0,0,22010789.0,0,0,0,0,101228777.382126,,0,1,0,False,['gitpod-io[bot]']
39390,2020-08-10T15:16:19Z,2020-08-10T20:37:20Z,raisedadead,1,0,2,39,3,0,0,[],4.0,0,20181340.0,0,0,0,0,101228775.409038,,0,2,0,False,['gitpod-io[bot]']
39381,2020-08-07T20:16:20Z,2020-08-11T14:30:45Z,riyasavant,4,8,9,46,1,4,2,[],3.0,0,20422539.0,2,0,0,0,101228775.430118,,1,9,0,False,"['naomi-lgbt', 'riyasavant', 'RandellDawson', 'QuincyLarson', 'gitpod-io[bot]']"
39386,2020-08-08T17:28:23Z,2020-08-08T19:42:46Z,raisedadead,3,2,3,239,5,2,0,['scope: tools/scripts'],4.0,0,20346216.0,0,0,0,0,101228775.445153,,0,3,0,False,"['raisedadead', 'ojeytonwilliams', 'gitpod-io[bot]']"
39391,2020-08-10T16:50:40Z,2020-08-15T09:07:24Z,ojeytonwilliams,8,0,3,180,12,1,1,['platform: learn'],4.0,0,20175679.0,0,0,0,0,101228776.014928,,0,3,0,False,"['raisedadead', 'ojeytonwilliams', 'ahmaxed', 'gitpod-io[bot]']"
39178,2020-07-03T10:39:24Z,2020-07-17T19:03:25Z,ojeytonwilliams,5,0,3,102,5,1,1,"['scope: curriculum', 'platform: learn']",4.0,0,23481151.0,0,0,0,0,101228780.387255,,0,3,0,False,"['ojeytonwilliams', 'ahmaxed', 'gitpod-io[bot]']"
39236,2020-07-12T21:22:27Z,2020-07-13T11:23:58Z,KartikSoneji,7,0,1,1,1,1,1,[],4.0,0,22664969.0,0,0,0,0,101228780.149531,,0,1,0,False,"['ojeytonwilliams', 'KartikSoneji', 'gitpod-io[bot]']"
39249,2020-07-14T07:16:13Z,2020-07-14T10:26:48Z,ojeytonwilliams,1,0,1,2,1,1,1,['platform: learn'],4.0,0,22542943.0,0,0,0,0,101228780.159905,,0,1,0,False,['gitpod-io[bot]']
39338,2020-07-30T09:49:43Z,2020-08-03T22:34:55Z,ojeytonwilliams,1,0,7,641,12,0,0,"['platform: api', 'platform: learn', 'scope: tools/scripts']",4.0,0,21151335.0,0,0,0,0,101228778.163359,,0,7,0,False,['gitpod-io[bot]']
39182,2020-07-03T16:53:38Z,2020-07-03T21:13:19Z,ojeytonwilliams,2,0,1,4,1,0,0,[],4.0,0,23458697.0,0,0,0,0,101228781.273005,,0,1,0,False,"['RandellDawson', 'gitpod-io[bot]']"
39405,2020-08-13T18:23:45Z,2020-08-14T09:56:15Z,ojeytonwilliams,4,0,2,18,4,2,1,['platform: learn'],3.0,0,19910894.0,0,0,0,0,101228777.274894,,0,2,0,False,"['RandellDawson', 'ojeytonwilliams', 'gitpod-io[bot]']"
39341,2020-07-30T16:58:36Z,2020-08-17T01:57:53Z,ojeytonwilliams,1,0,4,142,6,1,1,"['platform: learn', 'scope: tools/scripts']",4.0,0,21125602.0,0,0,0,0,101228778.343357,,0,4,0,False,['gitpod-io[bot]']
39325,2020-07-27T13:21:32Z,2020-07-27T15:27:52Z,ahmaxed,1,0,1,1040,5,1,1,[],4.0,0,21397826.0,0,0,0,0,101228778.349177,,0,1,0,False,['gitpod-io[bot]']
39270,2020-07-17T10:11:23Z,2020-07-27T12:40:23Z,ojeytonwilliams,2,0,1,884,3,2,2,['platform: api'],3.0,0,22273233.0,0,0,0,0,101228780.355119,,0,1,0,False,"['ojeytonwilliams', 'gitpod-io[bot]']"
39353,2020-08-02T08:43:21Z,2020-08-06T08:44:54Z,Twaha-Rahman,9,0,8,43,2,1,1,['scope: tools/scripts'],3.0,0,20896118.0,1,0,0,0,101228777.362613,,0,8,0,False,"['raisedadead', 'Twaha-Rahman', 'gitpod-io[bot]']"
39196,2020-07-07T09:27:24Z,2020-07-15T15:58:27Z,ojeytonwilliams,1,0,1,20,1,1,1,['platform: api'],4.0,0,23139871.0,0,0,0,0,101228781.371477,,0,1,0,False,['gitpod-io[bot]']
39251,2020-07-14T15:15:28Z,2020-07-21T10:18:42Z,ojeytonwilliams,3,0,2,53,5,1,1,[],4.0,0,22514188.0,0,0,0,0,101228780.802435,,0,2,0,False,"['RandellDawson', 'scissorsneedfoodtoo', 'gitpod-io[bot]']"
39274,2020-07-17T15:16:28Z,2020-07-21T09:31:10Z,ojeytonwilliams,3,0,1,151,9,0,0,['platform: learn'],4.0,0,22254929.0,0,0,0,0,101228779.868558,,1,1,0,False,"['RandellDawson', 'scissorsneedfoodtoo', 'gitpod-io[bot]']"
39336,2020-07-29T18:01:16Z,2020-08-05T08:31:48Z,ojeytonwilliams,3,1,2,358,8,1,0,"['platform: api', 'platform: learn']",4.0,0,21208242.0,0,0,0,0,101228778.873674,,0,2,0,False,"['raisedadead', 'ahmaxed', 'gitpod-io[bot]']"
39367,2020-08-04T07:32:53Z,2020-08-08T22:47:11Z,raisedadead,1,0,1,9,17,1,0,['scope: tools/scripts'],3.0,0,20727546.0,0,0,0,0,101228777.976805,,0,1,0,False,['gitpod-io[bot]']
39180,2020-07-03T13:26:29Z,2020-07-27T12:45:40Z,DavidJSykes,3,6,4,10,2,3,2,['platform: learn'],4.0,0,23471126.0,0,0,0,0,101228782.33258,,0,4,0,False,"['DavidJSykes', 'raisedadead', 'huyenltnguyen', 'gitpod-io[bot]']"
39176,2020-07-03T09:47:33Z,2020-07-03T14:53:46Z,ojeytonwilliams,1,0,1,12,3,2,2,[],4.0,0,23484262.0,0,0,0,0,101228782.333538,,0,1,0,False,['gitpod-io[bot]']
39377,2020-08-07T10:15:31Z,2020-08-12T10:11:18Z,ahmaxed,4,0,1,442,11,2,2,[],4.0,1,20458588.0,0,0,0,0,101228778.419051,,0,1,0,False,"['RandellDawson', 'ojeytonwilliams', 'gitpod-io[bot]']"
39307,2020-07-24T03:53:31Z,2020-07-27T09:32:33Z,shraddhavp,8,0,1,2,1,1,1,[],4.0,0,21691106.0,0,0,0,0,101228780.419762,,0,1,0,False,"['ahmaxed', 'RandellDawson', 'shraddhavp', 'ojeytonwilliams', 'gitpod-io[bot]']"
39424,2020-08-17T20:57:11Z,2020-09-03T13:30:58Z,moT01,21,7,10,126,2,2,2,['scope: curriculum'],3.0,0,19556089.0,2,0,0,0,101228777.421827,,0,10,0,False,"['ShaunSHamilton', 'RandellDawson', 'thecodingaviator', 'ojeytonwilliams', 'moT01', 'gitpod-io[bot]']"
39291,2020-07-19T12:19:58Z,2020-07-22T12:26:29Z,ruhci28,4,5,7,21,1,4,2,[],4.0,0,22092719.0,1,0,0,0,101228780.424889,,0,7,0,False,"['RandellDawson', 'ojeytonwilliams', 'ruhci28', 'gitpod-io[bot]']"
39215,2020-07-08T22:27:23Z,2020-07-15T09:56:50Z,RandellDawson,9,0,3,202,47,0,0,"['status: blocked', 'scope: curriculum']",4.0,0,23006673.0,0,0,0,0,101228781.42789,,2,3,0,False,"['raisedadead', 'RandellDawson', 'ojeytonwilliams', 'gitpod-io[bot]']"
39171,2020-07-02T17:23:25Z,2020-07-17T19:03:11Z,ojeytonwilliams,5,0,2,36,2,1,1,[],3.0,0,23543311.0,0,0,0,0,101228781.431136,,0,2,0,False,"['raisedadead', 'ojeytonwilliams', 'ahmaxed', 'gitpod-io[bot]']"
39223,2020-07-10T10:50:53Z,2020-07-20T12:13:56Z,ojeytonwilliams,5,6,30,1750,137,4,2,[],4.0,0,22875663.0,0,0,0,0,101228781.431971,,0,30,0,False,"['RandellDawson', 'ojeytonwilliams', 'ahmaxed', 'gitpod-io[bot]']"
39209,2020-07-08T15:58:35Z,2020-07-09T15:45:09Z,ojeytonwilliams,1,0,1,3,1,1,1,['scope: tools/scripts'],4.0,0,23030001.0,0,0,0,0,101228781.436336,,0,1,0,False,['gitpod-io[bot]']
39281,2020-07-17T19:39:40Z,2020-07-28T08:35:57Z,raisedadead,2,3,2,570,4,3,1,['platform: api'],4.0,0,22239137.0,2,0,0,0,101228780.440518,,0,2,0,False,"['RandellDawson', 'ojeytonwilliams', 'raisedadead', 'gitpod-io[bot]']"
39404,2020-08-13T13:30:23Z,2020-08-19T19:50:35Z,ahmaxed,2,0,1,19,2,2,2,['platform: learn'],4.0,0,19928496.0,0,0,0,0,101228778.444358,,0,1,0,False,"['ahmaxed', 'gitpod-io[bot]']"
39296,2020-07-21T20:45:16Z,2020-07-23T14:22:10Z,KartikSoneji,6,0,2,8,1,3,2,[],3.0,0,21889601.0,0,0,0,0,101228780.448411,,0,2,0,False,"['ojeytonwilliams', 'KartikSoneji', 'gitpod-io[bot]']"
39421,2020-08-17T08:08:13Z,2020-09-18T09:14:37Z,renntbenrennt,2,0,1,64,2,0,0,[],4.0,0,19602226.0,0,0,0,0,101228778.450944,,0,1,0,False,"['raisedadead', 'gitpod-io[bot]']"
39228,2020-07-10T18:46:28Z,2020-07-10T22:53:50Z,Ashikpaul,1,0,1,4,1,2,2,[],3.0,0,22847128.0,0,0,0,0,101228781.461336,,0,1,0,False,['gitpod-io[bot]']
39314,2020-07-24T11:05:35Z,2020-08-17T21:38:17Z,scissorsneedfoodtoo,7,7,4,279,95,3,1,"['scope: curriculum', 'type: showstopper']",3.0,0,21665185.0,2,0,0,0,101228777.463818,,0,4,0,False,"['scissorsneedfoodtoo', 'RandellDawson', 'ojeytonwilliams', 'raisedadead', 'Obaida-Albaroudi', 'gitpod-io[bot]']"
39181,2020-07-03T13:59:29Z,2020-07-03T14:21:00Z,ojeytonwilliams,2,0,1,2,1,1,1,[],3.0,0,23469146.0,0,0,0,0,101228782.467399,,0,1,0,False,"['ojeytonwilliams', 'gitpod-io[bot]']"
39335,2020-07-29T01:18:30Z,2020-07-29T12:16:49Z,RandellDawson,3,2,3,4,1,1,1,[],3.0,0,21268408.0,1,0,0,0,101228779.470955,,0,3,0,False,"['RandellDawson', 'ojeytonwilliams', 'gitpod-io[bot]']"
39145,2020-06-26T19:24:31Z,2020-06-30T04:33:29Z,ojeytonwilliams,5,16,3,280,4,3,1,['scope: tools/scripts'],3.0,0,24054443.0,1,0,0,0,101228796.355377,,0,3,0,False,"['scissorsneedfoodtoo', 'ShaunSHamilton', 'RandellDawson', 'ojeytonwilliams', 'gitpod-io[bot]']"
39119,2020-06-23T09:37:28Z,2020-06-23T11:09:54Z,ojeytonwilliams,1,0,3,441,9,0,0,[],4.0,0,24348866.0,0,0,0,0,101228796.411072,,1,3,0,False,['gitpod-io[bot]']
39151,2020-06-28T17:27:50Z,2020-07-02T11:50:44Z,huyenltnguyen,1,0,1,9,3,3,3,['scope: curriculum'],4.0,0,23888645.0,0,0,0,0,101228795.508232,,0,1,0,False,['gitpod-io[bot]']
39120,2020-06-23T15:46:50Z,2020-06-23T18:09:06Z,ahmaxed,1,0,1,2,1,1,1,[],4.0,0,24326704.0,0,0,0,0,101228796.518672,,0,1,0,False,['gitpod-io[bot]']
39118,2020-06-22T11:07:38Z,2020-06-23T12:06:40Z,raisedadead,1,0,1,470,161,2,1,['scope: curriculum'],3.0,0,24429856.0,0,0,0,0,101228796.539405,,0,1,0,False,['gitpod-io[bot]']
39168,2020-07-02T15:43:47Z,2020-07-03T14:58:54Z,ojeytonwilliams,11,0,1,10,2,1,1,"['platform: api', 'platform: learn']",4.0,0,23549288.0,0,0,0,0,101228795.5436,,1,1,0,False,"['ahmaxed', 'RandellDawson', 'ojeytonwilliams', 'raisedadead', 'gitpod-io[bot]']"
39143,2020-06-26T15:50:03Z,2020-06-30T08:45:43Z,naomi-lgbt,5,6,6,3,1,4,2,['platform: learn'],4.0,0,24067311.0,2,0,0,0,101228796.554541,,0,6,0,False,"['naomi-lgbt', 'thecodingaviator', 'ojeytonwilliams', 'raisedadead', 'gitpod-io[bot]']"
39146,2020-06-27T02:46:28Z,2020-07-02T11:48:09Z,JovaniTarnowski,4,1,2,77,1,2,1,['platform: learn'],4.0,1,24027926.0,1,0,0,0,101228796.589958,,0,2,0,False,"['RandellDawson', 'ojeytonwilliams', 'gitpod-io[bot]']"
39144,2020-06-26T16:55:40Z,2020-06-26T18:30:40Z,QuincyLarson,1,0,1,2,1,1,1,[],3.0,0,24063374.0,0,0,0,0,101228796.5991,,0,1,0,False,['gitpod-io[bot]']
39107,2020-06-19T20:12:38Z,2020-06-22T07:18:28Z,raisedadead,1,0,1,2392,1,1,1,"['status: waiting review', 'platform: learn']",4.0,0,24656356.0,0,0,0,0,101228796.600584,,0,1,0,False,['gitpod-io[bot]']
39106,2020-06-19T19:54:25Z,2020-06-19T20:14:21Z,raisedadead,1,0,1,51,1,0,0,['type: feature request'],4.0,1,24657449.0,0,0,0,0,101228796.614051,,0,1,0,False,['gitpod-io[bot]']
39164,2020-07-02T14:23:03Z,2020-07-02T15:06:55Z,moT01,2,0,1,4,1,1,1,['platform: learn'],4.0,0,23554132.0,0,0,0,0,101228795.664151,,0,1,0,False,"['raisedadead', 'gitpod-io[bot]']"
39137,2020-06-25T21:08:15Z,2020-06-29T12:07:25Z,raisedadead,4,0,3,184,5,0,0,['platform: learn'],4.0,0,24134619.0,0,0,0,0,101228796.716709,,0,3,0,False,"['raisedadead', 'ojeytonwilliams', 'ahmaxed', 'gitpod-io[bot]']"
39122,2020-06-24T07:34:46Z,2020-06-25T14:39:37Z,scissorsneedfoodtoo,2,0,0,0,0,0,0,['status: blocked'],4.0,0,24269828.0,0,0,0,0,101228796.748519,,1,0,0,False,"['raisedadead', 'gitpod-io[bot]']"
39141,2020-06-26T10:34:10Z,2020-06-30T08:46:06Z,ojeytonwilliams,1,0,1,8,2,1,2,['platform: learn'],4.0,1,24086264.0,0,0,0,0,101228796.788707,,0,1,0,False,['gitpod-io[bot]']
39162,2020-07-02T13:51:12Z,2020-07-02T14:16:11Z,raisedadead,1,2,1,184,5,3,1,"['type: showstopper', 'platform: learn']",4.0,0,23556043.0,0,0,0,0,101228795.811305,,0,1,0,False,"['moT01', 'raisedadead', 'gitpod-io[bot]']"
39114,2020-06-21T14:00:54Z,2020-06-22T10:27:21Z,ojeytonwilliams,1,0,1,2,1,1,1,['platform: api'],3.0,0,24505860.0,0,0,0,0,101228796.880567,,0,1,0,False,['gitpod-io[bot]']
39079,2020-06-16T13:33:52Z,2020-06-17T15:03:08Z,ojeytonwilliams,9,0,1,37,4,1,1,['platform: learn'],4.0,0,24939481.0,0,0,0,0,101228798.189822,,0,1,0,False,"['raisedadead', 'ojeytonwilliams', 'ShaunSHamilton', 'gitpod-io[bot]']"
39139,2020-06-26T01:39:23Z,2020-06-30T08:51:27Z,naomi-lgbt,6,0,3,836,365,2,1,['status: waiting update'],3.0,0,24118351.0,1,0,0,0,101228797.402122,,0,3,0,False,"['naomi-lgbt', 'ojeytonwilliams', 'raisedadead', 'gitpod-io[bot]']"
39153,2020-06-29T20:40:18Z,2020-07-02T06:14:47Z,RandellDawson,6,0,6,108,4,1,1,['scope: curriculum'],4.0,0,23790697.0,0,0,0,0,101228796.505533,,0,6,0,False,"['RandellDawson', 'ojeytonwilliams', 'scissorsneedfoodtoo', 'gitpod-io[bot]']"
39154,2020-06-30T22:11:35Z,2020-12-29T02:52:42Z,kabindrashrsth,30,0,1,1651,25,3,2,"['scope: UI', 'platform: learn', 'type: feature request']",3.0,0,23698820.0,0,0,0,0,101228796.647221,,0,1,0,False,"['naomi-lgbt', 'ahmaxed', 'moT01', 'raisedadead', 'kabindrashrsth', 'gitpod-io[bot]']"
39069,2020-06-13T16:13:53Z,2020-06-15T13:12:28Z,rdm100,9,2,2,3832,9,3,3,[],3.0,0,25189080.0,2,0,0,0,101228798.652997,,0,2,0,False,"['rdm100', 'ShaunSHamilton', 'ojeytonwilliams', 'gitpod-io[bot]']"
39142,2020-06-26T15:15:32Z,2020-06-26T15:29:48Z,gitwinst,2,0,1,2,1,1,1,[],4.0,0,24069382.0,0,0,0,0,101228797.653752,,0,1,0,False,"['raisedadead', 'gitpod-io[bot]']"
38954,2020-05-29T14:11:46Z,2020-06-01T13:07:25Z,matthewbub,4,0,3,10,4,2,2,['platform: learn'],4.0,0,26492406.0,0,0,0,0,101228799.655183,,0,3,0,False,"['raisedadead', 'matthewbub', 'gitpod-io[bot]']"
38940,2020-05-28T18:35:55Z,2020-05-29T08:58:26Z,raisedadead,1,0,1,2,1,1,1,['scope: docs'],6.0,0,26562957.0,0,0,0,0,101228800.005083,,0,1,0,False,['gitpod-io[bot]']
39044,2020-06-10T19:16:09Z,2020-08-31T18:44:57Z,beaucarnes,9,0,2,132,3,2,2,"['scope: curriculum', 'status: waiting update']",4.0,1,25437344.0,0,0,0,0,101228799.035326,,0,2,0,False,"['ShaunSHamilton', 'RandellDawson', 'moT01', 'beaucarnes', 'raisedadead', 'QuincyLarson', 'gitpod-io[bot]']"
39036,2020-06-09T21:10:44Z,2020-06-13T09:24:16Z,raisedadead,1,1,3,347,3,2,1,['scope: tools/scripts'],1474.0,1,25516869.0,1,0,0,0,101228799.428317,,0,3,0,False,"['ojeytonwilliams', 'gitpod-io[bot]']"
39104,2020-06-19T17:59:38Z,2020-06-19T19:55:07Z,ojeytonwilliams,1,0,1,3283,2,0,0,[],6.0,0,24664336.0,0,0,0,0,101228800.414793,,0,1,0,False,['gitpod-io[bot]']
38992,2020-06-02T15:57:18Z,2020-06-02T16:52:46Z,ojeytonwilliams,1,0,1,4,1,1,1,['scope: curriculum'],4.0,0,26140474.0,0,0,0,0,101228802.439703,,0,1,0,False,['gitpod-io[bot]']
39055,2020-06-11T20:50:02Z,2020-06-12T18:28:54Z,ilenia-magoni,1,0,1,2,1,3,3,[],4.0,0,25345311.0,0,0,0,0,101228801.621438,,0,1,0,False,['gitpod-io[bot]']
38973,2020-05-31T15:44:36Z,2020-09-24T12:39:30Z,ahmaxed,17,13,1,812,29,3,0,"['platform: learn', 'type: feature request']",4.0,0,26314036.0,2,0,0,0,101228802.629767,,0,1,0,False,"['raisedadead', 'ojeytonwilliams', 'ahmaxed', 'gitpod-io[bot]']"
38892,2020-05-25T10:20:08Z,2020-06-09T20:17:14Z,raisedadead,3,0,3,1797,4,0,0,['scope: tools/scripts'],4.0,0,26851904.0,0,0,0,0,101228802.633002,,0,3,0,False,"['raisedadead', 'gitpod-io[bot]']"
39050,2020-06-11T12:47:17Z,2020-06-13T09:27:16Z,ojeytonwilliams,5,0,4,423,14,1,1,"['platform: learn', 'scope: tools/scripts']",4.0,0,25374276.0,1,0,0,0,101228801.636566,,0,4,0,False,"['raisedadead', 'ojeytonwilliams', 'gitpod-io[bot]']"
38936,2020-05-28T12:53:27Z,2020-05-28T15:24:30Z,ojeytonwilliams,3,0,1,21,3,1,1,['platform: learn'],5.0,0,26583505.0,0,0,0,0,101228802.640676,,0,1,0,False,"['ojeytonwilliams', 'ShaunSHamilton', 'gitpod-io[bot]']"
38968,2020-05-31T00:51:31Z,2020-06-01T13:08:08Z,moT01,1,0,1,15,1,1,1,['platform: learn'],4.0,0,26367621.0,0,0,0,0,101228802.647035,,0,1,0,False,['gitpod-io[bot]']
38948,2020-05-29T09:52:29Z,2020-06-01T14:24:00Z,scissorsneedfoodtoo,4,0,1,4,1,2,2,"['type: showstopper', 'platform: learn']",3.0,0,26507963.0,0,0,0,0,101228802.650257,,0,1,0,False,"['raisedadead', 'scissorsneedfoodtoo', 'gitpod-io[bot]']"
38924,2020-05-27T19:22:06Z,2020-05-28T07:25:26Z,moT01,1,0,1,25,2,1,1,[],3.0,0,26646586.0,0,0,0,0,101228802.654351,,0,1,0,False,['gitpod-io[bot]']
38995,2020-06-03T13:20:37Z,2020-06-06T09:23:53Z,scissorsneedfoodtoo,8,10,1,130,4,4,0,"['scope: curriculum', 'type: showstopper', 'platform: api', 'platform: learn']",3.0,0,26063475.0,1,0,0,0,101228802.662611,,1,1,0,False,"['naomi-lgbt', 'scissorsneedfoodtoo', 'ahmaxed', 'ojeytonwilliams', 'moT01', 'raisedadead', 'gitpod-io[bot]']"
39073,2020-06-15T11:22:18Z,2020-06-15T13:11:35Z,ojeytonwilliams,1,0,1,18,1,1,1,['platform: learn'],4.0,0,25033775.0,0,0,0,0,101228801.670949,,0,1,0,False,['gitpod-io[bot]']
39102,2020-06-19T16:29:24Z,2020-06-19T16:44:45Z,QuincyLarson,1,0,1,1514,1,1,1,[],4.0,1,24669749.0,0,0,0,0,101228801.680343,,0,1,0,False,['gitpod-io[bot]']
39077,2020-06-16T11:04:58Z,2020-06-16T15:18:49Z,ojeytonwilliams,1,0,1,4,1,1,1,['platform: api'],5.0,0,24948415.0,0,0,0,0,101228801.689446,,0,1,0,False,['gitpod-io[bot]']
39035,2020-06-09T19:49:58Z,2020-06-10T11:01:15Z,ilenia-magoni,5,6,5,23,1,2,0,[],4.0,0,25521715.0,3,0,0,0,101228801.694633,,0,5,0,False,"['raisedadead', 'ojeytonwilliams', 'ilenia-magoni', 'gitpod-io[bot]']"
39074,2020-06-15T14:38:12Z,2020-06-15T15:03:45Z,ilenia-magoni,4,0,1,2520,1,1,1,[],5.0,0,25022021.0,0,0,0,0,101228801.708557,,0,1,0,False,"['raisedadead', 'ilenia-magoni', 'gitpod-io[bot]']"
38970,2020-05-31T07:05:00Z,2020-06-01T12:30:27Z,huyenltnguyen,1,0,1,2,1,1,1,['platform: api'],3.0,0,26345212.0,0,0,0,0,101228802.717256,,0,1,0,False,['gitpod-io[bot]']
39026,2020-06-08T09:36:31Z,2020-06-15T16:21:31Z,scissorsneedfoodtoo,11,6,6,1491,28,3,1,"['scope: curriculum', 'type: showstopper', 'platform: api', 'platform: learn']",4.0,0,25644921.0,0,0,0,0,101228802.731688,,0,6,0,False,"['raisedadead', 'ojeytonwilliams', 'scissorsneedfoodtoo', 'gitpod-io[bot]']"
38935,2020-05-28T10:37:45Z,2020-05-28T15:26:49Z,ojeytonwilliams,1,0,1,24,2,1,1,['platform: learn'],4.0,0,26591647.0,0,0,0,0,101228802.735387,,0,1,0,False,['gitpod-io[bot]']
39090,2020-06-18T01:44:07Z,2020-06-18T08:17:14Z,ojeytonwilliams,1,0,1,12,2,1,1,['platform: learn'],4.0,0,24809266.0,0,0,0,0,101228801.739922,,0,1,0,False,['gitpod-io[bot]']
39066,2020-06-13T10:57:29Z,2020-06-13T12:02:29Z,raisedadead,1,0,1,45,1,1,1,['platform: learn'],3149.0,0,25208064.0,0,0,0,0,101228801.750472,,0,1,0,False,['ahmaxed']
38974,2020-05-31T16:38:37Z,2020-06-01T17:33:54Z,moT01,2,0,4,56,2,1,1,['platform: learn'],4.0,0,26310795.0,1,0,0,0,101228802.756311,,0,4,0,False,"['moT01', 'gitpod-io[bot]']"
39087,2020-06-17T07:40:14Z,2020-06-17T15:00:31Z,scissorsneedfoodtoo,1,0,1,450,24,1,1,"['status: waiting review', 'scope: curriculum', 'type: showstopper', 'platform: api', 'platform: learn']",4.0,0,24874299.0,0,0,0,0,101228801.759676,,1,1,0,False,['gitpod-io[bot]']
38899,2020-05-25T23:37:33Z,2020-05-26T13:40:46Z,lasjorg,0,0,1,3,1,0,0,['platform: learn'],,0,26804058.0,0,0,0,0,101228814.059938,,0,1,0,False,[]
38914,2020-05-27T13:30:45Z,2020-05-28T08:50:52Z,scissorsneedfoodtoo,0,0,1,9,2,0,0,['platform: learn'],,0,26667666.0,0,0,0,0,101228814.064015,,0,1,0,False,[]
38879,2020-05-23T11:42:53Z,2020-05-25T08:17:49Z,Twaha-Rahman,0,0,2,5,1,0,0,[],,0,27019738.0,0,0,0,0,101228814.454233,,0,2,0,False,[]
38921,2020-05-27T17:11:25Z,2020-05-28T07:10:08Z,moT01,0,0,3,12,1,0,0,[],,0,26654426.0,0,0,0,0,101228814.470982,,0,3,0,False,[]
38890,2020-05-25T06:40:34Z,2020-05-28T13:40:37Z,scissorsneedfoodtoo,0,0,1,1516,98,0,0,['scope: curriculum'],,0,26865077.0,0,0,0,0,101228814.499119,,0,1,0,False,[]
38913,2020-05-27T13:28:41Z,2020-05-28T15:26:19Z,ojeytonwilliams,0,0,1,8,1,0,0,['scope: curriculum'],,0,26667790.0,0,0,0,0,101228814.940316,,0,1,0,False,[]
38912,2020-05-27T11:18:09Z,2020-06-04T07:43:08Z,raisedadead,0,0,1,269,13,0,0,"['platform: api', 'platform: learn']",,0,26675622.0,0,0,0,0,101228815.039595,,0,1,0,False,[]
38831,2020-05-15T20:44:28Z,2020-05-19T16:22:06Z,raisedadead,0,0,1,1,1,0,0,['platform: api'],,0,27678443.0,0,0,0,0,101228815.216853,,0,1,0,False,[]
38856,2020-05-20T13:57:27Z,2020-05-25T13:02:19Z,ojeytonwilliams,0,0,3,428,3,0,0,['scope: curriculum'],,0,27270864.0,0,0,0,0,101228815.461805,,0,3,0,False,[]
38822,2020-05-14T12:53:17Z,2020-05-14T13:10:47Z,raisedadead,0,0,1,6,1,0,0,[],,0,27793113.0,0,0,0,0,101228816.466661,,0,1,0,False,[]
38900,2020-05-26T02:52:42Z,2020-05-26T13:48:57Z,moT01,0,0,2,22,3,0,0,['platform: learn'],,0,26792349.0,0,0,0,0,101228815.473087,,0,2,0,False,[]
38898,2020-05-25T22:47:06Z,2020-05-26T13:47:36Z,moT01,0,0,4,54,1,0,0,['platform: learn'],,0,26807085.0,0,0,0,0,101228815.506654,,0,4,0,False,[]
38785,2020-05-10T23:52:33Z,2020-05-12T12:34:25Z,UgRoss,0,0,2,11,2,0,0,[],,0,28099157.0,0,0,0,0,101228816.53096,,0,2,0,False,[]
38896,2020-05-25T15:29:27Z,2020-05-27T11:29:59Z,ojeytonwilliams,0,0,1,14,1,0,0,['scope: curriculum'],,0,26833344.0,0,0,0,0,101228816.95419,,1,1,0,False,[]
38905,2020-05-26T17:06:09Z,2020-05-27T06:58:39Z,ojeytonwilliams,0,0,1,623,2,0,0,[],,0,26741142.0,0,0,0,0,101228816.966916,,0,1,0,False,[]
